First_pokemon,Second_pokemon,Winner,FirstWins,FType1,FType2,SType1,SType2,DifHP,DifAttack,DifDefense,DifSpAttack,DifSpDefense,DifSpeed,DifTotal
572,45,572,1,Grass,NA,Normal,Fairy,-40,53,43,53,38,81,228
569,741,569,1,Dark,NA,Grass,NA,-25,-15,-11,-12,-20,14,-69
193,28,28,0,Psychic,Flying,Normal,Flying,0,-15,5,34,9,-5,28
247,445,247,1,Dark,Fire,Normal,NA,-14,15,-10,45,10,34,80
511,280,280,0,Grass,Ice,Fire,Fighting,10,-68,-5,-38,5,-40,-136
435,44,44,0,Grass,Ground,Fire,NA,22,33,30,-6,-15,-44,20
794,359,794,1,Dark,Flying,Normal,NA,66,71,35,71,38,39,320
196,758,758,0,Electric,NA,Dark,Psychic,4,-17,-3,47,15,-18,28
470,410,410,0,Water,NA,Dragon,Flying,-19,-97,-82,-63,-28,-86,-375
631,164,164,0,Poison,NA,Psychic,Fighting,-26,-95,-18,-94,-18,-55,-306
451,790,451,1,Electric,NA,Ice,NA,-15,3,-105,51,33,42,9
211,442,442,0,Water,Ground,Normal,Flying,55,30,55,35,35,-25,185
773,582,773,1,Electric,Fairy,Electric,NA,22,-2,25,31,35,25,136
403,59,59,0,Water,NA,Normal,NA,-10,34,45,29,10,-63,45
401,413,413,0,Ice,Water,Steel,Psychic,30,-55,-40,0,0,-5,-70
228,679,679,0,Water,Poison,Bug,NA,-15,25,35,-45,-5,-60,-65
753,196,196,0,Fairy,NA,Electric,NA,-12,-23,-25,-52,-25,-32,-169
578,434,434,0,Psychic,NA,Grass,NA,41,-34,0,52,30,-7,82
210,40,40,0,Water,Ground,Poison,Ground,-26,-57,-32,-60,-50,-70,-295
38,716,716,0,Poison,NA,Normal,Psychic,-54,-20,-37,-88,-88,-40,-327
18,458,458,0,Bug,Poison,Bug,NA,5,-4,5,-4,-20,-1,-19
538,742,538,1,Psychic,NA,Grass,NA,-48,-25,68,-22,49,27,49
702,627,702,1,Grass,Fighting,Water,Rock,17,-18,-61,7,64,76,85
403,412,403,1,Water,NA,Steel,Psychic,-5,29,5,39,-5,2,65
517,136,136,0,Grass,NA,Fire,NA,35,5,68,10,-35,-43,40
465,89,465,1,Electric,NA,Electric,Steel,35,10,0,-50,35,50,80
505,502,505,1,Poison,Fighting,Poison,Bug,43,56,-25,56,10,20,160
601,644,644,0,Bug,Grass,Ice,NA,9,3,20,-25,0,-2,5
459,84,84,0,Bug,Grass,Fire,NA,10,-26,30,14,40,-54,14
548,525,525,0,Water,NA,Ice,Ground,-30,-50,0,10,20,0,-50
707,521,521,0,Dragon,Fire,Bug,Flying,14,44,14,34,64,-5,165
14,62,62,0,Bug,NA,Fighting,NA,5,-50,0,-15,-25,-25,-110
728,501,728,1,Normal,NA,Ground,NA,-70,-76,-80,-36,-36,10,-288
182,246,246,0,Bug,Poison,Steel,Flying,-25,-20,-100,0,-30,-40,-215
741,117,741,1,Grass,NA,Normal,NA,-24,10,-27,2,-18,22,-35
29,431,431,0,Poison,NA,Psychic,NA,-15,-10,-116,-30,-106,-35,-312
719,574,574,0,Grass,NA,Fire,NA,-19,-37,2,-50,-18,-63,-185
209,477,477,0,Bug,Flying,Normal,Fighting,0,-71,-49,21,-51,-40,-190
492,37,37,0,Dragon,Ground,Poison,Ground,-32,-22,-42,-35,-40,-34,-205
425,43,425,1,Ground,Fire,Fire,NA,62,139,120,100,25,25,471
207,284,284,0,Grass,NA,Water,Ground,-70,-120,-80,-65,-80,-40,-455
749,512,512,0,Steel,Ghost,Grass,Ice,-45,-52,-5,-97,-68,-2,-269
539,153,153,0,Psychic,NA,Rock,Water,20,-10,0,40,35,0,85
152,159,159,0,Rock,Water,Fire,Flying,-60,-20,0,-70,-40,-35,-225
738,18,738,1,Fairy,NA,Bug,Poison,-1,13,-11,36,54,7,98
182,579,579,0,Bug,Poison,Normal,Flying,-10,5,-10,4,10,-13,-14
69,302,69,1,Psychic,NA,Water,Flying,-15,-10,-15,50,25,5,40
173,713,713,0,Water,NA,Dragon,Ice,-75,-55,-26,-126,-52,-52,-386
488,199,488,1,Psychic,Fairy,Water,Fairy,-50,5,-5,50,40,20,60
683,506,683,1,Dragon,NA,Grass,NA,3,20,18,-30,18,2,31
2,619,2,1,Grass,Poison,Bug,Rock,10,-3,-22,45,45,5,80
735,255,735,1,Bug,Flying,Normal,NA,25,32,15,70,5,14,161
70,800,70,1,Psychic,NA,Fire,Water,-40,-75,-90,-10,-20,35,-200
120,67,67,0,Ground,Rock,Water,NA,15,20,30,-20,-20,-65,-40
738,610,610,0,Fairy,NA,Grass,NA,-26,-22,-36,-49,4,-48,-177
68,397,397,0,Water,Fighting,Ice,NA,10,15,15,-10,10,-10,30
540,714,540,1,Psychic,NA,Water,Fighting,-16,53,-20,-4,-20,7,0
184,197,184,1,Poison,Flying,Electric,Dragon,-5,-5,-25,-95,-30,85,-75
577,58,58,0,Psychic,NA,Normal,NA,36,-20,10,27,15,-66,2
750,29,29,0,Steel,Ghost,Poison,NA,24,50,106,5,-5,-20,160
391,640,391,1,Grass,Flying,Psychic,NA,34,28,33,-53,27,21,90
211,737,211,1,Water,Ground,Fire,Normal,9,17,13,-44,-1,-71,-77
462,694,694,0,Bug,Flying,Bug,Steel,12,-15,-62,46,2,-43,-60
337,147,147,0,Fighting,Psychic,Electric,NA,-5,35,25,-30,-10,-30,-15
459,644,644,0,Bug,Grass,Ice,NA,24,9,35,14,45,-8,119
615,652,615,1,Fire,NA,Grass,Poison,1,35,0,-40,-10,35,21
786,180,786,1,Ghost,Grass,Bug,Flying,15,65,92,18,-5,44,229
247,594,594,0,Dark,Fire,Fighting,NA,-40,-45,-55,40,0,25,-75
536,720,536,1,Electric,Flying,Grass,NA,-11,-13,12,49,49,29,115
729,586,586,0,Normal,Ground,Rock,NA,0,-79,-53,-10,-3,53,-92
715,80,715,1,Water,Fighting,Water,Poison,11,2,25,49,-30,8,65
516,740,516,1,Ground,Rock,Fairy,NA,37,75,62,-57,-99,-35,-17
440,525,525,0,Water,NA,Ice,Ground,-46,-64,-12,11,16,-30,-125
174,410,410,0,Water,NA,Dragon,Flying,-30,-65,-50,-61,-27,-62,-295
634,424,424,0,Normal,NA,Ground,NA,-45,-100,-100,-60,-50,-15,-370
252,797,797,0,Ground,NA,Rock,Fairy,40,-40,10,-100,-50,-60,-200
317,294,317,1,Bug,Ghost,Water,Grass,-39,60,15,-10,-20,10,16
463,790,790,0,Bug,Flying,Ice,NA,-65,-87,-142,-14,-4,42,-270
770,7,7,0,Rock,Ice,Fire,Flying,45,-7,-6,-10,7,-42,-13
110,783,110,1,Electric,NA,Ghost,Grass,6,-16,0,36,25,94,145
454,469,469,0,Rock,NA,Grass,NA,-3,65,-30,-57,-48,-27,-100
241,731,241,1,Water,Rock,Fire,Flying,-7,-18,30,9,33,-49,-2
688,190,688,1,Normal,NA,Fairy,NA,60,90,30,0,30,35,245
271,21,271,1,Fire,Flying,Normal,Flying,66,85,50,75,119,34,429
738,789,738,1,Fairy,NA,Ice,NA,-11,-31,-46,29,44,14,-1
476,223,476,1,Normal,NA,Ground,Flying,0,1,-21,19,31,20,50
574,283,574,1,Fire,NA,Water,Ground,-25,-12,-27,13,-27,41,-37
621,551,551,0,Dark,Fighting,Grass,NA,-50,-25,-30,-65,-30,-52,-252
723,617,723,1,Fire,NA,Fire,Psychic,-46,29,-47,-50,-35,18,-131
1,679,679,0,Grass,Poison,Bug,NA,-35,-21,9,-35,5,-100,-177
595,131,595,1,Fighting,NA,Water,Psychic,45,65,10,-45,-20,-70,-15
433,339,339,0,Grass,NA,Electric,NA,-15,-7,4,-60,-5,-74,-157
247,452,247,1,Dark,Fire,Grass,Poison,5,30,-5,30,-20,10,50
19,709,709,0,Bug,Poison,Ground,Flying,-24,-35,-50,-70,0,-26,-205
410,278,410,1,Dragon,Flying,Fire,Fighting,35,60,70,35,30,65,295
103,142,103,1,Ghost,Poison,Water,Dark,-35,-90,-29,100,-35,49,-40
37,337,337,0,Poison,Ground,Fighting,Psychic,30,-8,2,-5,0,-24,-5
453,29,453,1,Grass,Poison,Poison,NA,25,10,21,85,51,35,227
73,113,113,0,Fighting,NA,Ground,NA,20,30,-45,-5,-15,0,-15
374,87,374,1,Water,NA,Water,Psychic,-52,5,-45,-50,-45,5,-182
634,784,784,0,Normal,NA,Ghost,Grass,-4,-16,-30,-4,-15,34,-35
681,790,681,1,Fighting,NA,Ice,NA,-50,-32,-134,11,4,37,-164
181,765,181,1,Bug,Flying,Electric,Normal,11,-3,17,-6,67,15,101
584,498,498,0,Rock,NA,Fighting,Steel,-15,-35,15,-90,-45,-75,-245
586,590,590,0,Rock,NA,Ground,Steel,-25,0,70,10,15,-63,7
732,1,732,1,Fire,Flying,Grass,Poison,33,32,22,9,4,81,181
478,524,478,1,Ghost,NA,Ground,Flying,-15,-35,-65,60,30,10,-15
734,19,19,0,Bug,NA,Bug,Poison,-20,-68,20,-18,-50,-46,-182
634,348,634,1,Normal,NA,Water,Dark,10,-40,20,-25,20,10,-5
567,755,567,1,Normal,NA,Fairy,NA,3,32,-1,-24,8,11,29
354,82,354,1,Fire,Ground,Rock,Ground,15,5,-45,60,30,5,70
417,783,417,1,Steel,NA,Ghost,Grass,26,9,80,31,95,4,245
420,85,420,1,Dragon,Psychic,Fire,NA,15,-10,10,50,30,5,100
610,215,610,1,Grass,NA,Water,Psychic,-25,-15,-5,10,-35,60,-10
350,160,350,1,Water,Dark,Dragon,NA,29,76,25,60,15,55,260
122,588,588,0,Normal,NA,Psychic,Flying,183,-52,-50,-42,50,-64,25
159,77,159,1,Fire,Flying,Grass,Poison,25,10,40,40,40,35,190
398,598,398,1,Ice,NA,Water,Ground,-25,25,5,35,5,26,71
300,704,704,0,Normal,Flying,Flying,NA,-39,-45,-50,-80,-60,-36,-310
508,293,508,1,Water,NA,Bug,Poison,9,19,6,19,-4,26,75
763,685,685,0,Water,NA,Ground,Ghost,-39,-71,-18,3,-17,-11,-153
428,203,428,1,Steel,Psychic,Grass,Flying,65,65,60,65,45,50,350
509,199,509,1,Water,Flying,Water,Fairy,-25,0,0,40,70,10,95
106,592,106,1,Psychic,NA,Normal,Fairy,-18,13,-56,-7,-11,17,-62
550,394,550,1,Dark,NA,Dark,NA,5,-60,30,20,30,10,35
310,48,48,0,Grass,NA,Poison,Flying,-15,-40,-10,-25,-15,-55,-160
80,314,314,0,Water,Poison,Normal,NA,-70,-90,-35,-15,55,0,-155
463,203,463,1,Bug,Flying,Grass,Flying,-5,-5,2,-5,-13,20,-6
484,9,9,0,Poison,Dark,Fire,Flying,25,-11,-11,-88,-54,-16,-155
700,49,700,1,Steel,Fighting,Grass,Poison,46,40,74,15,7,78,260
437,533,533,0,Fire,Fighting,Electric,Fire,14,13,-55,-27,-55,-5,-115
73,485,73,1,Fighting,NA,Steel,Psychic,13,56,-36,11,-51,12,5
627,314,314,0,Water,Rock,Normal,NA,-76,-52,33,-12,0,-68,-175
216,657,216,1,Ghost,NA,Bug,Electric,10,13,10,28,35,20,116
126,617,126,1,Water,NA,Fire,Psychic,-75,10,-35,-70,-80,5,-245
632,707,707,0,Dark,NA,Dragon,Fire,-60,-55,-60,-70,-80,-25,-350
692,331,692,1,Dark,Flying,Steel,Rock,60,-5,5,15,55,50,180
11,309,309,0,Water,NA,Bug,Flying,-11,3,18,-15,-2,-2,-9
483,22,483,1,Poison,Dark,Normal,Flying,0,3,-8,-9,-9,3,-20
665,170,170,0,Electric,NA,Fire,NA,26,33,27,15,20,-25,96
540,337,540,1,Psychic,NA,Fighting,Psychic,15,25,-15,45,-15,15,70
39,299,299,0,Poison,NA,Grass,Dark,-29,-28,-3,-35,-5,-15,-115
761,762,762,0,Poison,Water,Poison,Dragon,-15,-15,-30,-37,-63,-14,-174
441,1,441,1,Water,Steel,Grass,Poison,39,37,39,46,36,15,212
434,137,137,0,Grass,NA,Bug,NA,10,-36,-15,0,-5,-49,-95
700,433,700,1,Steel,Fighting,Grass,NA,36,22,65,45,17,77,262
52,379,379,0,Bug,Grass,Rock,Grass,-51,-11,-42,-36,-52,-18,-210
158,171,158,1,Electric,Flying,Fire,NA,32,26,27,45,25,20,175
769,374,769,1,Rock,Ice,Water,NA,34,-21,-15,17,28,11,54
789,690,690,0,Ice,NA,Normal,Flying,-45,-54,10,-25,-40,-52,-206
393,255,255,0,Dark,NA,Normal,NA,10,110,25,55,15,0,215
307,741,307,1,Psychic,Fairy,Grass,NA,2,20,17,103,78,48,268
528,492,528,1,Psychic,Fighting,Dragon,Ground,10,95,50,25,70,68,318
212,24,24,0,Psychic,NA,Normal,Flying,-18,-15,-20,-5,15,-11,-54
99,173,99,1,Water,Ice,Water,NA,0,30,116,41,-3,27,211
58,253,58,1,Normal,NA,Normal,NA,-45,-35,-55,-65,-55,30,-225
226,289,226,1,Fairy,NA,Bug,NA,15,35,15,20,10,10,105
365,609,365,1,Normal,Flying,Grass,NA,0,5,10,-30,25,20,30
409,532,409,1,Dragon,Flying,Electric,Ghost,45,85,3,15,3,9,160
647,294,647,1,Normal,Grass,Water,Grass,20,30,20,0,0,45,115
15,756,756,0,Bug,NA,Fairy,NA,-32,-60,-31,-60,-50,-42,-275
196,774,196,1,Electric,NA,Rock,Fairy,40,25,-65,65,-60,5,10
265,68,265,1,Water,NA,Water,Fighting,10,-20,20,20,25,15,70
564,749,749,0,Normal,NA,Steel,Ghost,0,-25,-61,0,2,14,-70
750,248,248,0,Steel,Ghost,Dark,Fire,-16,20,100,-65,-31,-60,-52
142,107,142,1,Water,Dark,Water,NA,65,50,19,45,105,31,315
427,404,427,1,Dragon,Flying,Water,NA,50,96,-5,66,25,63,295
454,302,302,0,Rock,NA,Water,Flying,27,95,10,-25,0,-27,80
323,574,574,0,Normal,Fairy,Fire,NA,-25,-78,-23,-78,-23,-81,-308
262,67,67,0,Normal,NA,Water,NA,190,-55,-55,25,85,-35,155
710,434,710,1,Ground,Flying,Grass,NA,14,56,5,50,15,55,195
291,666,291,1,Bug,Flying,Electric,NA,-25,-45,-30,-5,-30,15,-120
233,445,233,1,Bug,Fighting,Normal,NA,21,140,75,5,65,44,350
126,494,494,0,Water,NA,Dragon,Ground,-78,-90,-25,-10,-60,-42,-305
252,108,108,0,Ground,NA,Water,NA,35,-10,5,10,10,-25,25
69,212,212,0,Psychic,NA,Psychic,NA,-40,-45,-45,-25,-40,-20,-215
120,342,120,1,Ground,Rock,Electric,NA,20,45,45,-45,-55,-70,-60
224,173,173,0,Steel,Ground,Water,NA,25,20,136,11,17,-13,196
695,94,94,0,Dark,Dragon,Water,NA,-13,20,-5,0,-20,-7,-25
672,355,672,1,Dragon,NA,Fire,Ground,-24,-33,-40,-115,-65,37,-240
409,254,409,1,Dragon,Flying,Normal,NA,22,40,18,25,15,15,135
195,607,607,0,Electric,NA,Grass,Fairy,30,28,-5,43,10,-21,85
528,327,327,0,Psychic,Fighting,Dark,Ghost,18,90,20,0,50,60,238
127,81,127,1,Water,NA,Rock,Ground,15,-15,-5,65,15,65,140
698,336,336,0,Bug,Fire,Fighting,Psychic,-5,25,-20,-10,-20,-20,-50
422,705,705,0,Water,NA,Electric,Flying,21,-15,20,25,60,-21,90
432,397,432,1,Psychic,NA,Ice,NA,-30,15,10,15,10,100,120
409,376,409,1,Dragon,Flying,Ground,Psychic,55,95,25,70,10,45,300
582,424,424,0,Electric,NA,Ground,NA,-55,-90,-108,-50,-58,-14,-375
521,268,521,1,Bug,Flying,Rock,Dark,-14,-58,-24,21,-44,34,-85
304,708,708,0,Psychic,Fairy,Dragon,Electric,-72,-125,-95,-75,-65,-50,-482
385,492,492,0,Normal,NA,Dragon,Ground,2,20,25,20,75,-2,140
560,70,560,1,Fire,Fighting,Psychic,NA,70,88,35,-20,-5,-40,128
545,149,149,0,Ghost,Dragon,Normal,NA,85,40,50,15,45,50,285
68,362,362,0,Water,Fighting,Ground,Dragon,10,-5,15,-10,10,-30,-10
672,732,732,0,Dragon,NA,Fire,Flying,-32,6,-11,-44,-29,-69,-179
632,14,632,1,Dark,NA,Bug,NA,-5,35,5,60,20,20,135
641,341,341,0,Psychic,NA,Electric,NA,50,15,35,40,10,-65,85
365,428,428,0,Normal,Flying,Steel,Psychic,-55,-60,-40,-60,-25,-50,-290
594,425,425,0,Fighting,NA,Ground,Fire,-15,-75,-75,-110,-40,-50,-365
764,529,764,1,Water,NA,Rock,Steel,11,18,-57,45,-61,19,-25
397,161,397,1,Ice,NA,Dragon,NA,19,-4,15,10,10,10,60
111,670,670,0,Grass,Psychic,Ghost,Fire,0,0,20,-35,-15,-15,-45
219,738,219,1,Normal,Psychic,Fairy,NA,26,42,26,29,-14,43,152
408,647,647,0,Dragon,NA,Normal,Grass,5,35,50,20,0,-25,85
516,107,107,0,Ground,Rock,Water,NA,85,35,40,30,30,-10,210
622,736,736,0,Dark,Fighting,Fire,Normal,3,40,57,-28,61,-14,119
212,128,212,1,Psychic,NA,Water,NA,20,-2,0,95,45,47,205
685,648,648,0,Ground,Ghost,Normal,Grass,9,24,10,-5,10,-40,8
406,420,420,0,Water,NA,Dragon,Psychic,-37,-60,-25,-90,-45,-13,-270
501,689,689,0,Ground,NA,Normal,Flying,38,29,68,31,22,-13,175
533,211,533,1,Electric,Fire,Water,Ground,-45,-20,22,40,42,51,90
413,580,413,1,Steel,Psychic,Normal,Flying,18,58,68,45,48,5,242
74,277,277,0,Fighting,NA,Fire,NA,35,40,30,-20,10,0,95
460,713,713,0,Bug,Ground,Dragon,Ice,-65,-41,15,-111,-15,-59,-276
450,8,8,0,Electric,NA,Fire,Dragon,-18,-45,-62,-70,-36,-40,-271
376,196,196,0,Ground,Psychic,Electric,NA,-50,-35,-30,-75,-20,0,-210
292,510,510,0,Bug,NA,Grass,Ice,-10,-27,5,-37,-35,-25,-129
282,186,282,1,Water,Ground,Water,Electric,-55,27,12,-16,-6,-17,-55
384,699,699,0,Normal,NA,Bug,Fire,-15,10,5,-65,-35,-30,-130
295,741,741,0,Water,Grass,Grass,NA,-6,-15,2,-2,13,-2,-10
346,790,346,1,Poison,NA,Ice,NA,-25,-74,-131,-1,7,12,-212
269,187,269,1,Rock,Dark,Electric,NA,80,124,135,60,85,11,495
45,323,323,0,Normal,Fairy,Normal,Fairy,65,25,-20,25,-15,0,80
89,778,778,0,Electric,Steel,Steel,Fairy,-32,-45,-21,15,-32,-30,-145
151,238,151,1,Rock,Water,Fire,Rock,20,10,5,35,-10,25,85
774,667,774,1,Rock,Fairy,Psychic,NA,-5,-5,95,-35,95,20,165
266,301,301,0,Rock,Ground,Normal,Flying,-10,-21,-10,-5,0,-84,-130
602,375,375,0,Bug,Grass,Water,Dark,-8,-57,5,-40,25,-13,-88
31,490,490,0,Electric,NA,Normal,Flying,-41,-10,-5,-42,8,-1,-91
92,182,92,1,Normal,Flying,Bug,Poison,-5,25,5,-5,-5,45,60
588,390,588,1,Psychic,Flying,Ghost,NA,27,-13,-75,17,-75,89,-30
476,434,476,1,Normal,NA,Grass,NA,-10,-13,-1,-1,31,69,75
360,426,426,0,Ground,NA,Dragon,Flying,-60,-50,-45,-105,-45,-85,-390
101,21,21,0,Ghost,Poison,Normal,Flying,5,5,5,80,20,39,154
267,182,267,1,Rock,Ground,Bug,Poison,30,24,30,25,30,21,160
245,72,72,0,Water,Flying,Psychic,NA,10,-10,5,-95,45,-80,-125
10,17,17,0,Water,NA,Bug,Poison,4,13,35,30,44,-7,119
110,425,425,0,Electric,NA,Ground,Fire,-40,-130,-90,-70,-10,50,-290
244,177,177,0,Ice,Flying,Normal,NA,-40,-21,-19,20,-10,-15,-85
209,465,465,0,Bug,Flying,Electric,NA,5,20,-25,30,-45,0,-15
778,760,778,1,Steel,Fairy,Rock,Water,-15,-25,-24,26,1,7,-30
192,721,192,1,Psychic,Flying,Grass,Fighting,-48,-57,-77,-4,-30,6,-210
340,110,110,0,Electric,NA,Electric,NA,10,25,10,55,0,-5,95
555,443,443,0,Grass,NA,Normal,Flying,-10,-30,5,5,15,-17,-32
538,82,538,1,Psychic,NA,Rock,Ground,20,-20,15,30,85,60,190
123,434,123,1,Grass,NA,Grass,NA,-10,-34,30,45,-25,24,30
597,627,597,1,Water,Ground,Water,Rock,1,-43,-78,-18,-10,37,-111
409,56,409,1,Dragon,Flying,Ground,NA,85,80,55,75,35,5,335
458,301,301,0,Bug,NA,Normal,Flying,-20,-56,-15,-21,-5,-89,-206
65,644,65,1,Fire,NA,Ice,NA,54,60,30,35,20,51,250
584,319,319,0,Rock,NA,Normal,NA,-29,4,42,-46,-18,-33,-80
262,210,210,0,Normal,NA,Water,Ground,200,-35,-35,50,110,40,330
116,492,116,1,Fighting,NA,Dragon,Ground,-8,35,34,-5,65,34,155
75,480,480,0,Fighting,NA,Normal,NA,41,75,38,23,48,-30,195
38,302,302,0,Poison,NA,Water,Flying,6,27,10,-15,10,-35,3
750,656,656,0,Steel,Ghost,Water,NA,-106,35,70,5,4,-30,-22
453,174,453,1,Grass,Poison,Water,NA,-5,-10,-15,66,42,32,110
375,509,375,1,Water,Dark,Water,Flying,18,100,35,30,-65,5,123
791,203,791,1,Flying,Dragon,Grass,Flying,5,-5,-5,10,-15,5,-5
617,266,617,1,Fire,Psychic,Rock,Ground,55,-34,55,95,55,14,240
480,541,541,0,Normal,NA,Steel,Dragon,-51,-65,-78,-108,-63,-5,-370
425,750,425,1,Ground,Fire,Steel,Ghost,41,70,10,105,41,55,322
325,276,276,0,Normal,NA,Grass,Dragon,-20,-65,-30,-110,-50,-95,-370
385,157,157,0,Normal,NA,Ice,Flying,-30,5,-30,-35,-5,-45,-140
331,648,648,0,Steel,Rock,Normal,Grass,-30,-30,30,-20,-30,-65,-145
566,34,34,0,Normal,NA,Ground,NA,-30,-40,-65,-20,-10,-10,-175
86,502,502,0,Water,Psychic,Poison,Bug,50,15,-25,10,-15,-50,-15
214,435,214,1,Dark,Flying,Grass,Ground,-35,-24,-63,10,-43,35,-120
551,778,551,1,Grass,NA,Steel,Fairy,43,20,9,20,13,25,130
300,354,300,1,Normal,Flying,Fire,Ground,-30,-45,-40,-75,-45,45,-190
438,630,438,1,Fire,Fighting,Poison,NA,26,54,9,64,9,43,205
209,397,209,1,Bug,Flying,Ice,NA,-15,-15,-35,-5,-35,15,-90
582,666,582,1,Electric,NA,Electric,NA,-40,-55,-48,-55,-48,26,-220
52,780,780,0,Bug,Grass,Ghost,Grass,-50,-40,-21,-20,-27,-31,-189
492,417,417,0,Dragon,Ground,Steel,NA,-22,-5,-105,-35,-105,-8,-280
519,581,581,0,Fire,NA,Normal,Flying,-5,-20,-13,60,40,-10,52
11,771,771,0,Water,NA,Fairy,NA,-36,-2,15,-45,-50,-2,-120
725,340,340,0,Water,NA,Electric,NA,-29,-19,-40,-73,-36,-64,-261
286,313,313,0,Dark,NA,Normal,NA,-10,10,-10,5,5,-20,-20
79,633,633,0,Water,Poison,Dark,NA,-20,-65,-25,-70,40,-35,-175
435,83,435,1,Grass,Ground,Rock,Ground,15,-11,-25,20,20,11,30
565,55,55,0,Normal,NA,Bug,Poison,-10,20,9,-30,-6,-13,-30
313,754,313,1,Normal,NA,Fairy,NA,-21,8,8,-44,-34,61,-22
247,685,247,1,Dark,Fire,Ground,Ghost,-44,-64,-50,25,-30,10,-153
698,215,698,1,Bug,Fire,Water,Psychic,-40,10,-25,-50,-55,30,-130
76,567,567,0,Grass,Poison,Normal,NA,-15,-5,-30,35,-35,-20,-70
451,21,451,1,Electric,NA,Normal,Flying,40,75,39,60,44,14,272
132,473,132,1,Psychic,Fairy,Ghost,Flying,-50,-5,31,40,76,20,112
500,215,500,1,Ground,NA,Water,Psychic,-27,-3,-2,-62,-68,2,-160
4,13,4,1,Grass,Poison,Water,NA,1,-3,3,-13,5,2,-5
111,188,111,1,Grass,Psychic,Fairy,NA,10,15,52,15,-10,25,107
39,519,519,0,Poison,NA,Fire,NA,-14,-23,-10,-70,-40,-18,-175
129,303,129,1,Water,NA,Water,Flying,20,42,-35,-20,10,3,20
306,39,306,1,Psychic,Fairy,Poison,NA,7,-7,8,70,60,15,153
752,595,595,0,Steel,Ghost,Fighting,NA,-45,-90,55,-5,85,15,15
699,458,699,1,Bug,Fire,Bug,NA,45,31,20,106,60,64,326
708,456,708,1,Dragon,Electric,Rock,Steel,70,108,2,78,12,60,330
102,304,102,1,Ghost,Poison,Psychic,Fairy,32,40,35,85,40,70,302
399,239,239,0,Ice,Water,Ice,Ground,20,-10,10,25,20,-25,40
37,13,13,0,Poison,Ground,Water,NA,11,-11,-33,-60,-30,-2,-125
498,282,498,1,Fighting,Steel,Water,Ground,0,25,0,55,0,40,120
649,489,649,1,Electric,Flying,Normal,NA,-45,70,55,60,-5,73,208
535,189,535,1,Electric,Ice,Normal,Fairy,-40,35,92,65,87,71,310
147,189,147,1,Electric,NA,Normal,Fairy,-25,35,45,70,75,115,315
107,32,32,0,Water,NA,Electric,NA,-30,15,35,-65,-55,-60,-160
688,350,350,0,Normal,NA,Water,Dark,25,-30,25,-70,30,-50,-70
559,540,540,0,Fire,Fighting,Psychic,NA,15,-32,-15,-55,-15,-60,-162
28,44,44,0,Normal,Flying,Fire,NA,-8,14,-10,-20,-39,0,-63
277,168,168,0,Fire,NA,Grass,NA,-15,-2,-40,7,-30,-15,-95
285,328,328,0,Dark,NA,Dark,Ghost,-15,-30,-90,-55,-85,15,-260
650,652,650,1,Bug,NA,Grass,Poison,-19,20,0,-15,-10,45,21
638,393,393,0,Psychic,NA,Dark,NA,5,-75,35,20,50,-10,25
365,233,233,0,Normal,Flying,Bug,Fighting,-35,-145,-55,0,-30,-25,-290
215,290,215,1,Water,Psychic,Bug,NA,45,40,25,75,85,15,285
576,231,576,1,Water,NA,Bug,Rock,55,88,-167,88,-167,96,-7
335,333,335,1,Fighting,Psychic,Steel,Rock,-40,-70,-125,-20,-5,10,-250
79,392,79,1,Water,Poison,Psychic,NA,-25,-10,-35,-45,20,5,-90
181,41,181,1,Bug,Flying,Fairy,NA,-15,-10,2,-5,45,50,67
136,546,136,1,Fire,NA,Ghost,Dragon,-85,-25,-43,-20,-15,3,-185
208,685,685,0,Grass,NA,Ground,Ghost,-14,-49,-25,50,5,-25,-58
634,480,480,0,Normal,NA,Normal,NA,6,-5,-2,-2,3,-10,-10
481,690,481,1,Normal,NA,Normal,Flying,-29,-41,-11,7,-16,32,-58
262,47,47,0,Normal,NA,Poison,Flying,215,-35,-25,45,95,0,295
87,59,59,0,Water,Psychic,Normal,NA,30,5,50,35,15,-85,50
637,695,695,0,Psychic,NA,Dark,Dragon,8,-20,20,30,35,17,90
712,74,712,1,Dragon,Ice,Fighting,NA,45,70,30,70,30,50,295
696,274,274,0,Dark,Dragon,Grass,NA,22,20,25,-20,5,-37,15
485,101,101,0,Steel,Psychic,Ghost,Poison,12,-26,41,-91,31,-72,-105
484,661,661,0,Poison,Dark,Steel,NA,63,38,-3,26,1,54,179
721,631,631,0,Grass,Fighting,Poison,NA,8,12,40,14,-7,-11,56
354,257,257,0,Fire,Ground,Fighting,NA,20,5,-25,70,-35,-30,5
485,605,605,0,Steel,Psychic,Bug,Poison,17,-31,-13,-16,7,-24,-60
27,798,798,0,Normal,Flying,Psychic,Ghost,-40,-50,-30,-119,-99,0,-338
604,131,131,0,Bug,Poison,Water,Psychic,-30,-30,-26,-70,-46,-58,-260
336,532,532,0,Fighting,Psychic,Electric,Ghost,10,10,-2,-35,-2,-11,-30
298,179,179,0,Grass,Dark,Normal,Flying,-30,20,-10,-16,-56,-10,-102
297,394,394,0,Grass,NA,Dark,NA,-25,-110,-10,-85,-30,-85,-345
260,358,260,1,Fire,NA,Psychic,NA,-35,30,-28,-20,-55,3,-105
